time,PM10,PM2.5,Carbon Monoxide,Nitrogen Dioxide,Sulphur Dioxide,Ozone,Aerosol Optical Depth,hour_sin,hour_cos,month_sin,month_cos
2023-01-12 20:00:00,0.16579223504721932,0.1484848484848485,0.1220865704772475,0.11475409836065574,0.09016393442622953,0.2347826086956522,0.0611353711790393,0.0669872981077807,0.75,0.75,0.9330127018922194
2023-01-12 21:00:00,0.167890870933893,0.15,0.13096559378468367,0.12704918032786885,0.09836065573770493,0.22608695652173916,0.0611353711790393,0.14644660940672616,0.8535533905932737,0.75,0.9330127018922194
2023-01-12 22:00:00,0.16579223504721932,0.15,0.13984461709211987,0.13934426229508198,0.09836065573770493,0.21304347826086956,0.06550218340611355,0.24999999999999978,0.9330127018922192,0.75,0.9330127018922194
2023-01-12 23:00:00,0.17523609653725078,0.16060606060606059,0.14095449500554938,0.13524590163934427,0.09836065573770493,0.21304347826086956,0.06550218340611355,0.3705904774487392,0.9829629131445341,0.75,0.9330127018922194
2023-01-13 00:00:00,0.17733473242392447,0.16363636363636364,0.13984461709211987,0.12704918032786885,0.09836065573770493,0.21304347826086956,0.06986899563318778,0.5,1.0,0.75,0.9330127018922194
2023-01-13 01:00:00,0.18153200419727178,0.1696969696969697,0.13762486126526083,0.11065573770491804,0.09016393442622953,0.2173913043478261,0.06986899563318778,0.6294095225512604,0.9829629131445341,0.75,0.9330127018922194
2023-01-13 02:00:00,0.1857292759706191,0.17424242424242423,0.13540510543840178,0.09836065573770493,0.09016393442622953,0.2173913043478261,0.06986899563318778,0.75,0.9330127018922194,0.75,0.9330127018922194
2023-01-13 03:00:00,0.18992654774396645,0.1818181818181818,0.1320754716981132,0.08606557377049182,0.09836065573770493,0.2173913043478261,0.06550218340611355,0.8535533905932737,0.8535533905932737,0.75,0.9330127018922194
2023-01-13 04:00:00,0.16998950682056663,0.16212121212121214,0.12985571587125416,0.0737704918032787,0.09836065573770493,0.2173913043478261,0.06550218340611355,0.9330127018922193,0.75,0.75,0.9330127018922194
2023-01-13 05:00:00,0.16684155299055617,0.16060606060606059,0.1320754716981132,0.0778688524590164,0.10655737704918034,0.21304347826086956,0.06986899563318778,0.9829629131445341,0.6294095225512604,0.75,0.9330127018922194
2023-01-13 06:00:00,0.16998950682056663,0.16363636363636364,0.13762486126526083,0.08606557377049182,0.10655737704918034,0.20434782608695656,0.07423580786026202,1.0,0.5,0.75,0.9330127018922194
2023-01-13 07:00:00,0.1626442812172088,0.15757575757575756,0.1365149833518313,0.09426229508196722,0.10655737704918034,0.2,0.0829694323144105,0.9829629131445341,0.3705904774487397,0.75,0.9330127018922194
2023-01-13 08:00:00,0.15634837355718784,0.1515151515151515,0.1331853496115427,0.0819672131147541,0.09836065573770493,0.21304347826086956,0.08733624454148473,0.9330127018922194,0.2500000000000001,0.75,0.9330127018922194
2023-01-13 09:00:00,0.16579223504721932,0.16060606060606059,0.12985571587125416,0.06147540983606558,0.09016393442622953,0.22608695652173916,0.0829694323144105,0.8535533905932737,0.14644660940672627,0.75,0.9330127018922194
2023-01-13 10:00:00,0.21091290661070308,0.20606060606060606,0.12652608213096558,0.04508196721311476,0.0819672131147541,0.2521739130434783,0.07423580786026202,0.75,0.06698729810778065,0.75,0.9330127018922194
2023-01-13 11:00:00,0.2749213011542498,0.26969696969696966,0.12874583795782463,0.03688524590163935,0.09016393442622953,0.26956521739130435,0.06986899563318778,0.6294095225512605,0.0170370868554659,0.75,0.9330127018922194
2023-01-13 12:00:00,0.34732423924449113,0.34393939393939393,0.13429522752497225,0.03278688524590164,0.10655737704918034,0.291304347826087,0.06986899563318778,0.5000000000000001,0.0,0.75,0.9330127018922194
2023-01-13 13:00:00,0.42812172088142714,0.42424242424242425,0.13873473917869034,0.03688524590163935,0.13114754098360656,0.3130434782608696,0.07423580786026202,0.37059047744873963,0.017037086855465844,0.75,0.9330127018922194
2023-01-13 14:00:00,0.37775445960125925,0.37272727272727274,0.13762486126526083,0.04098360655737705,0.1475409836065574,0.32173913043478264,0.07423580786026202,0.2500000000000001,0.06698729810778059,0.75,0.9330127018922194
2023-01-13 15:00:00,0.3242392444910809,0.31666666666666665,0.13429522752497225,0.04508196721311476,0.1557377049180328,0.32608695652173914,0.07860262008733625,0.14644660940672644,0.14644660940672605,0.75,0.9330127018922194
2023-01-13 16:00:00,0.29066107030430227,0.2818181818181818,0.13096559378468367,0.06147540983606558,0.17213114754098363,0.32173913043478264,0.08733624454148473,0.06698729810778076,0.24999999999999978,0.75,0.9330127018922194
2023-01-13 17:00:00,0.26337880377754463,0.2545454545454545,0.12985571587125416,0.09016393442622953,0.18032786885245905,0.30434782608695654,0.10043668122270742,0.017037086855465844,0.3705904774487397,0.75,0.9330127018922194
2023-01-13 18:00:00,0.242392444910808,0.2318181818181818,0.12985571587125416,0.12295081967213116,0.18032786885245905,0.28260869565217395,0.11353711790393015,0.0,0.4999999999999999,0.75,0.9330127018922194
2023-01-13 19:00:00,0.21196222455403987,0.2015151515151515,0.12874583795782463,0.1516393442622951,0.18032786885245905,0.2565217391304348,0.1222707423580786,0.01703708685546579,0.6294095225512601,0.75,0.9330127018922194
2023-01-13 20:00:00,0.1983210912906611,0.18787878787878787,0.12430632630410654,0.1475409836065574,0.17213114754098363,0.24782608695652175,0.11790393013100439,0.0669872981077807,0.75,0.75,0.9330127018922194
2023-01-13 21:00:00,0.17943336831059814,0.1712121212121212,0.11764705882352941,0.13114754098360656,0.1639344262295082,0.2391304347826087,0.10480349344978167,0.14644660940672616,0.8535533905932737,0.75,0.9330127018922194
2023-01-13 22:00:00,0.15529905561385102,0.14696969696969697,0.11209766925638179,0.11065573770491804,0.1475409836065574,0.23043478260869565,0.10480349344978167,0.24999999999999978,0.9330127018922192,0.75,0.9330127018922194
2023-01-13 23:00:00,0.12906610703043023,0.12424242424242425,0.11209766925638179,0.10655737704918034,0.1475409836065574,0.2217391304347826,0.09170305676855896,0.3705904774487392,0.9829629131445341,0.75,0.9330127018922194
2023-01-14 00:00:00,0.12381951731374607,0.12121212121212122,0.11431742508324083,0.10655737704918034,0.1475409836065574,0.20869565217391306,0.0829694323144105,0.5,1.0,0.75,0.9330127018922194
2023-01-14 01:00:00,0.13011542497376705,0.12727272727272726,0.11986681465038845,0.10245901639344263,0.1557377049180328,0.19130434782608696,0.06986899563318778,0.6294095225512604,0.9829629131445341,0.75,0.9330127018922194
2023-01-14 02:00:00,0.13955928646379853,0.1393939393939394,0.12652608213096558,0.10245901639344263,0.1557377049180328,0.17826086956521742,0.06550218340611355,0.75,0.9330127018922194,0.75,0.9330127018922194
2023-01-14 03:00:00,0.14900314795383002,0.1484848484848485,0.13540510543840178,0.09836065573770493,0.1639344262295082,0.16956521739130437,0.0611353711790393,0.8535533905932737,0.8535533905932737,0.75,0.9330127018922194
2023-01-14 04:00:00,0.15634837355718784,0.15606060606060607,0.14983351831298558,0.09836065573770493,0.1639344262295082,0.15217391304347827,0.0611353711790393,0.9330127018922193,0.75,0.75,0.9330127018922194
2023-01-14 05:00:00,0.1647429171038825,0.16515151515151516,0.16204217536071033,0.10245901639344263,0.1639344262295082,0.13478260869565217,0.0611353711790393,0.9829629131445341,0.6294095225512604,0.75,0.9330127018922194
